station_name,date,time,year,month,day,hour,precip_amt,pressure,rel_hum,temp,temp_dew,wind_dir,wind_spd
NORMANDIN,2020-07-22,2020-07-22 14:00,2020,7,22,14:00,0,99.76,49,24.6,13.1,11,2
NORMANDIN,2020-07-22,2020-07-22 15:00,2020,7,22,15:00,0,99.77,57,22.4,13.3,16,13
NORMANDIN,2020-07-22,2020-07-22 16:00,2020,7,22,16:00,0,99.73,72,21.9,16.7,17,8
NORMANDIN,2020-07-22,2020-07-22 17:00,2020,7,22,17:00,0,99.72,74,21.8,16.9,19,4
NORMANDIN,2020-07-22,2020-07-22 18:00,2020,7,22,18:00,0,99.71,80,19.1,15.7,22,16
NORMANDIN,2020-07-22,2020-07-22 19:00,2020,7,22,19:00,0,99.73,86,18.2,15.8,33,7
NORMANDIN,2020-07-22,2020-07-22 20:00,2020,7,22,20:00,0,99.84,92,16.9,15.6,31,13
NORMANDIN,2020-07-22,2020-07-22 21:00,2020,7,22,21:00,1,99.86,94,16.4,15.5,33,11
NORMANDIN,2020-07-22,2020-07-22 22:00,2020,7,22,22:00,0.8,99.85,94,16.2,15.2,35,13
NORMANDIN,2020-07-22,2020-07-22 23:00,2020,7,22,23:00,0.6,99.88,95,16,15.2,1,3
NORMANDIN,2020-07-23,2020-07-23 0:00,2020,7,23,0:00,0.5,99.89,98,15.7,15.5,1,4
NORMANDIN,2020-07-23,2020-07-23 1:00,2020,7,23,1:00,0.2,99.86,98,15.6,15.2,5,2
NORMANDIN,2020-07-23,2020-07-23 2:00,2020,7,23,2:00,0,99.88,99,15.6,15.4,20,6
NORMANDIN,2020-07-23,2020-07-23 3:00,2020,7,23,3:00,0,99.87,97,15.4,14.9,26,2
NORMANDIN,2020-07-23,2020-07-23 4:00,2020,7,23,4:00,0,99.87,98,15.2,14.8,30,3
NORMANDIN,2020-07-23,2020-07-23 5:00,2020,7,23,5:00,0,99.91,98,15,14.7,31,7
NORMANDIN,2020-07-23,2020-07-23 6:00,2020,7,23,6:00,0,99.94,96,15.5,14.8,30,3
NORMANDIN,2020-07-23,2020-07-23 7:00,2020,7,23,7:00,0,99.96,92,16.4,15.1,0,0
NORMANDIN,2020-07-23,2020-07-23 8:00,2020,7,23,8:00,0,99.95,87,17.6,15.3,0,1
NORMANDIN,2020-07-23,2020-07-23 9:00,2020,7,23,9:00,0,99.94,78,19,15,36,7
NORMANDIN,2020-07-23,2020-07-23 10:00,2020,7,23,10:00,0,99.94,73,20.1,15.2,31,6
NORMANDIN,2020-07-23,2020-07-23 11:00,2020,7,23,11:00,0,99.93,71,21.1,15.6,33,10
NORMANDIN,2020-07-23,2020-07-23 12:00,2020,7,23,12:00,0,99.9,60,22.1,13.9,32,9
NORMANDIN,2020-07-23,2020-07-23 13:00,2020,7,23,13:00,0,99.86,65,22.3,15.4,31,7
NORMANDIN,2020-07-23,2020-07-23 14:00,2020,7,23,14:00,0,99.83,63,23.1,15.6,34,8
NORMANDIN,2020-07-23,2020-07-23 15:00,2020,7,23,15:00,0,99.8,53,24,13.8,34,7
NORMANDIN,2020-07-23,2020-07-23 16:00,2020,7,23,16:00,0,99.8,46,24.5,12.1,34,5
NORMANDIN,2020-07-23,2020-07-23 17:00,2020,7,23,17:00,0,99.78,52,24.3,13.8,36,4
NORMANDIN,2020-07-23,2020-07-23 18:00,2020,7,23,18:00,0,99.77,57,24.4,15.3,30,5
NORMANDIN,2020-07-23,2020-07-23 19:00,2020,7,23,19:00,0,99.76,74,21.9,17.1,29,7
NORMANDIN,2020-07-23,2020-07-23 20:00,2020,7,23,20:00,0,99.77,86,18.1,15.7,26,8
NORMANDIN,2020-07-23,2020-07-23 21:00,2020,7,23,21:00,0,99.81,90,15.8,14.2,26,12
NORMANDIN,2020-07-23,2020-07-23 22:00,2020,7,23,22:00,0,99.86,90,15.4,13.8,27,9
NORMANDIN,2020-07-23,2020-07-23 23:00,2020,7,23,23:00,0,99.86,86,15.7,13.4,28,11
NORMANDIN,2020-07-24,2020-07-24 0:00,2020,7,24,0:00,0,99.89,86,15.3,12.9,30,13
NORMANDIN,2020-07-24,2020-07-24 1:00,2020,7,24,1:00,0,99.9,85,14.9,12.4,30,13
NORMANDIN,2020-07-24,2020-07-24 2:00,2020,7,24,2:00,0,99.9,84,14.9,12.3,30,15
NORMANDIN,2020-07-24,2020-07-24 3:00,2020,7,24,3:00,0,99.9,85,14.6,12.1,30,14
NORMANDIN,2020-07-24,2020-07-24 4:00,2020,7,24,4:00,0,99.94,86,14.1,11.8,30,12
NORMANDIN,2020-07-24,2020-07-24 5:00,2020,7,24,5:00,0,99.99,86,14.2,11.8,29,2
NORMANDIN,2020-07-24,2020-07-24 6:00,2020,7,24,6:00,0,100,82,17.2,14,0,0
NORMANDIN,2020-07-24,2020-07-24 7:00,2020,7,24,7:00,0,100.02,72,19.4,14.1,0,0
NORMANDIN,2020-07-24,2020-07-24 8:00,2020,7,24,8:00,0,100.01,63,21.6,14.3,29,7
NORMANDIN,2020-07-24,2020-07-24 9:00,2020,7,24,9:00,0,99.99,57,24.2,15.2,16,4
NORMANDIN,2020-07-24,2020-07-24 10:00,2020,7,24,10:00,0,100.01,58,23.5,14.9,28,17
NORMANDIN,2020-07-24,2020-07-24 11:00,2020,7,24,11:00,0,99.96,51,24.5,13.7,28,15
NORMANDIN,2020-07-24,2020-07-24 12:00,2020,7,24,12:00,0,99.91,57,25.1,16.1,29,15
NORMANDIN,2020-07-24,2020-07-24 13:00,2020,7,24,13:00,0,99.86,47,27.1,14.9,27,13
NORMANDIN,2020-07-24,2020-07-24 14:00,2020,7,24,14:00,0,99.8,45,27.6,14.5,29,12
NORMANDIN,2020-07-24,2020-07-24 15:00,2020,7,24,15:00,0,99.76,46,27,14.5,28,22
NORMANDIN,2020-07-24,2020-07-24 16:00,2020,7,24,16:00,0,99.72,43,26.8,13.3,27,16
NORMANDIN,2020-07-24,2020-07-24 17:00,2020,7,24,17:00,0,99.69,47,26.1,14.1,31,12
NORMANDIN,2020-07-24,2020-07-24 18:00,2020,7,24,18:00,0,99.79,65,22.2,15.2,1,4
NORMANDIN,2020-07-24,2020-07-24 19:00,2020,7,24,19:00,0,99.81,71,21.2,15.7,2,8
NORMANDIN,2020-07-24,2020-07-24 20:00,2020,7,24,20:00,0,99.81,87,19.7,17.6,27,5
NORMANDIN,2020-07-24,2020-07-24 21:00,2020,7,24,21:00,0,99.78,82,19.4,16.4,21,14
NORMANDIN,2020-07-24,2020-07-24 22:00,2020,7,24,22:00,0,99.86,84,19,16.2,1,12
NORMANDIN,2020-07-24,2020-07-24 23:00,2020,7,24,23:00,0,99.75,91,18.2,16.7,19,11
NORMANDIN,2020-07-25,2020-07-25 0:00,2020,7,25,0:00,0,99.7,86,18.3,16,21,8
NORMANDIN,2020-07-25,2020-07-25 1:00,2020,7,25,1:00,0,99.64,87,18.4,16.2,20,12
NORMANDIN,2020-07-25,2020-07-25 2:00,2020,7,25,2:00,0,99.72,83,18.7,15.6,31,14
NORMANDIN,2020-07-25,2020-07-25 3:00,2020,7,25,3:00,0.4,99.63,84,18.6,15.9,19,7
NORMANDIN,2020-07-25,2020-07-25 4:00,2020,7,25,4:00,0,99.65,90,16.9,15.4,6,3
NORMANDIN,2020-07-25,2020-07-25 5:00,2020,7,25,5:00,0,99.67,93,15.9,14.9,16,2
NORMANDIN,2020-07-25,2020-07-25 6:00,2020,7,25,6:00,0,99.64,85,18.5,16,0,1
NORMANDIN,2020-07-25,2020-07-25 7:00,2020,7,25,7:00,0,99.63,70,21.8,16,13,3
NORMANDIN,2020-07-25,2020-07-25 8:00,2020,7,25,8:00,0,99.61,66,23.8,17,28,2
NORMANDIN,2020-07-25,2020-07-25 9:00,2020,7,25,9:00,0,99.55,57,25.2,16.1,28,17
NORMANDIN,2020-07-25,2020-07-25 10:00,2020,7,25,10:00,0,99.51,61,25.5,17.5,28,15
NORMANDIN,2020-07-25,2020-07-25 11:00,2020,7,25,11:00,0,99.46,60,25,16.7,29,12
NORMANDIN,2020-07-25,2020-07-25 12:00,2020,7,25,12:00,0,99.44,58,25.4,16.5,29,16
NORMANDIN,2020-07-25,2020-07-25 13:00,2020,7,25,13:00,0,99.43,71,23.3,17.8,27,11
NORMANDIN,2020-07-25,2020-07-25 14:00,2020,7,25,14:00,0,99.38,66,24.9,18.2,24,1
NORMANDIN,2020-07-25,2020-07-25 15:00,2020,7,25,15:00,0,99.29,76,24.6,20,14,7
NORMANDIN,2020-07-25,2020-07-25 16:00,2020,7,25,16:00,0,99.18,69,23.9,17.9,23,12
NORMANDIN,2020-07-25,2020-07-25 17:00,2020,7,25,17:00,0,99.12,70,23.1,17.3,25,12
NORMANDIN,2020-07-25,2020-07-25 18:00,2020,7,25,18:00,0,99.02,65,23.6,16.6,22,16
NORMANDIN,2020-07-25,2020-07-25 19:00,2020,7,25,19:00,3.6,99.15,90,18.9,17.3,27,14
NORMANDIN,2020-07-25,2020-07-25 20:00,2020,7,25,20:00,1.1,99.11,95,18.8,18,12,5
NORMANDIN,2020-07-25,2020-07-25 21:00,2020,7,25,21:00,0.4,99.07,97,18.5,18,13,9
NORMANDIN,2020-07-25,2020-07-25 22:00,2020,7,25,22:00,8.1,98.96,98,18.3,17.9,15,12
NORMANDIN,2020-07-25,2020-07-25 23:00,2020,7,25,23:00,0,98.89,96,18.7,18,18,8
NORMANDIN,2020-07-26,2020-07-26 0:00,2020,7,26,0:00,0,98.87,97,18.6,18.1,18,3
NORMANDIN,2020-07-26,2020-07-26 1:00,2020,7,26,1:00,0,98.86,98,18.4,18.1,6,4
NORMANDIN,2020-07-26,2020-07-26 2:00,2020,7,26,2:00,0.8,98.91,99,18.5,18.3,2,7
NORMANDIN,2020-07-26,2020-07-26 3:00,2020,7,26,3:00,2,98.87,99,18.3,18.1,33,0
NORMANDIN,2020-07-26,2020-07-26 4:00,2020,7,26,4:00,0,98.86,99,18.2,18.1,13,1
NORMANDIN,2020-07-26,2020-07-26 5:00,2020,7,26,5:00,0,98.83,99,18.9,18.8,20,9
NORMANDIN,2020-07-26,2020-07-26 6:00,2020,7,26,6:00,0,98.83,95,20.1,19.2,26,9
NORMANDIN,2020-07-26,2020-07-26 7:00,2020,7,26,7:00,0,98.77,95,20.5,19.6,25,9
NORMANDIN,2020-07-26,2020-07-26 8:00,2020,7,26,8:00,0,98.71,95,21,20.1,22,5
NORMANDIN,2020-07-26,2020-07-26 9:00,2020,7,26,9:00,0,98.7,91,21.3,19.8,23,16
NORMANDIN,2020-07-26,2020-07-26 10:00,2020,7,26,10:00,0.2,98.69,92,21.5,20.2,24,18
NORMANDIN,2020-07-26,2020-07-26 11:00,2020,7,26,11:00,0,98.68,90,22.2,20.5,24,11
NORMANDIN,2020-07-26,2020-07-26 12:00,2020,7,26,12:00,0.2,98.64,84,22.7,20,19,9
NORMANDIN,2020-07-26,2020-07-26 13:00,2020,7,26,13:00,0,98.66,89,23.1,21.2,20,8
NORMANDIN,2020-07-26,2020-07-26 14:00,2020,7,26,14:00,0,98.63,82,24.3,21.2,23,3
NORMANDIN,2020-07-26,2020-07-26 15:00,2020,7,26,15:00,0,98.64,81,24.8,21.3,16,6
NORMANDIN,2020-07-26,2020-07-26 16:00,2020,7,26,16:00,0,98.64,80,24.9,21.2,14,7
NORMANDIN,2020-07-26,2020-07-26 17:00,2020,7,26,17:00,6.2,98.65,95,22.6,21.9,8,4
NORMANDIN,2020-07-26,2020-07-26 18:00,2020,7,26,18:00,0.5,98.66,91,22.8,21.3,23,4
NORMANDIN,2020-07-26,2020-07-26 19:00,2020,7,26,19:00,0,98.66,96,22.5,21.8,0,1
NORMANDIN,2020-07-26,2020-07-26 20:00,2020,7,26,20:00,0,98.71,98,21.9,21.5,30,11
NORMANDIN,2020-07-26,2020-07-26 21:00,2020,7,26,21:00,0.4,98.66,97,21.5,21,23,10
NORMANDIN,2020-07-26,2020-07-26 22:00,2020,7,26,22:00,0,98.64,98,19.8,19.5,25,5
NORMANDIN,2020-07-26,2020-07-26 23:00,2020,7,26,23:00,0,98.66,99,18.9,18.7,25,1
NORMANDIN,2020-07-27,2020-07-27 0:00,2020,7,27,0:00,0,98.63,99,18.2,18,0,1
NORMANDIN,2020-07-27,2020-07-27 1:00,2020,7,27,1:00,0,98.6,99,17.8,17.7,26,4
NORMANDIN,2020-07-27,2020-07-27 2:00,2020,7,27,2:00,0,98.57,99,17.9,17.7,25,1
NORMANDIN,2020-07-27,2020-07-27 3:00,2020,7,27,3:00,0,98.57,100,17.4,17.4,7,0
NORMANDIN,2020-07-27,2020-07-27 4:00,2020,7,27,4:00,0,98.58,100,16.8,16.7,26,0
NORMANDIN,2020-07-27,2020-07-27 5:00,2020,7,27,5:00,0,98.56,100,17.7,17.7,26,2
NORMANDIN,2020-07-27,2020-07-27 6:00,2020,7,27,6:00,0,98.54,100,18.3,18.3,26,0
NORMANDIN,2020-07-27,2020-07-27 7:00,2020,7,27,7:00,0,98.55,99,20,19.8,15,3
NORMANDIN,2020-07-27,2020-07-27 8:00,2020,7,27,8:00,0,98.49,95,21.2,20.5,12,7
NORMANDIN,2020-07-27,2020-07-27 9:00,2020,7,27,9:00,0,98.45,86,24,21.6,9,7
NORMANDIN,2020-07-27,2020-07-27 10:00,2020,7,27,10:00,0,98.39,79,25.6,21.6,14,10
NORMANDIN,2020-07-27,2020-07-27 11:00,2020,7,27,11:00,0,98.33,82,25.5,22.2,10,13
NORMANDIN,2020-07-27,2020-07-27 12:00,2020,7,27,12:00,9.2,98.3,88,22.5,20.4,14,20
NORMANDIN,2020-07-27,2020-07-27 13:00,2020,7,27,13:00,0,98.25,88,22.7,20.7,14,11
NORMANDIN,2020-07-27,2020-07-27 14:00,2020,7,27,14:00,0,98.25,87,23.6,21.4,20,16
NORMANDIN,2020-07-27,2020-07-27 15:00,2020,7,27,15:00,0,98.25,88,23,21,21,3
NORMANDIN,2020-07-27,2020-07-27 16:00,2020,7,27,16:00,0.2,98.25,92,23.8,22.4,25,8
NORMANDIN,2020-07-27,2020-07-27 17:00,2020,7,27,17:00,0,98.3,89,23.4,21.5,10,8
NORMANDIN,2020-07-27,2020-07-27 18:00,2020,7,27,18:00,0,98.24,87,23.2,20.9,15,6
NORMANDIN,2020-07-27,2020-07-27 19:00,2020,7,27,19:00,0,98.3,91,23,21.4,15,0
NORMANDIN,2020-07-27,2020-07-27 20:00,2020,7,27,20:00,0,98.3,95,21.9,21.1,13,1
NORMANDIN,2020-07-27,2020-07-27 21:00,2020,7,27,21:00,0,98.37,98,21.4,21.1,33,6
NORMANDIN,2020-07-27,2020-07-27 22:00,2020,7,27,22:00,1.9,98.19,98,21.6,21.2,10,18
NORMANDIN,2020-07-27,2020-07-27 23:00,2020,7,27,23:00,0.2,98.27,99,21.3,21.1,19,7
NORMANDIN,2020-07-28,2020-07-28 0:00,2020,7,28,0:00,0,98.26,98,20.7,20.5,26,2
NORMANDIN,2020-07-28,2020-07-28 1:00,2020,7,28,1:00,0,98.21,99,20.7,20.4,4,7
NORMANDIN,2020-07-28,2020-07-28 2:00,2020,7,28,2:00,0,98.23,99,20.4,20.3,7,6
NORMANDIN,2020-07-28,2020-07-28 3:00,2020,7,28,3:00,0,98.21,100,20.6,20.6,13,8
NORMANDIN,2020-07-28,2020-07-28 4:00,2020,7,28,4:00,0,98.21,100,20.7,20.7,14,10
NORMANDIN,2020-07-28,2020-07-28 5:00,2020,7,28,5:00,0,98.26,98,20.1,19.8,18,7
NORMANDIN,2020-07-28,2020-07-28 6:00,2020,7,28,6:00,0,98.24,97,20.5,20.1,16,10
NORMANDIN,2020-07-28,2020-07-28 7:00,2020,7,28,7:00,0,98.27,97,21.5,21,17,13
NORMANDIN,2020-07-28,2020-07-28 8:00,2020,7,28,8:00,0,98.28,91,23.1,21.6,15,14
NORMANDIN,2020-07-28,2020-07-28 9:00,2020,7,28,9:00,0,98.3,82,24.5,21.4,16,10
NORMANDIN,2020-07-28,2020-07-28 10:00,2020,7,28,10:00,0,98.34,79,23.7,19.9,26,13
NORMANDIN,2020-07-28,2020-07-28 11:00,2020,7,28,11:00,0,98.33,69,25.9,19.8,25,17
NORMANDIN,2020-07-28,2020-07-28 12:00,2020,7,28,12:00,0,98.35,63,26,18.5,25,12
NORMANDIN,2020-07-28,2020-07-28 13:00,2020,7,28,13:00,0,98.37,61,26.8,18.6,27,15
NORMANDIN,2020-07-28,2020-07-28 14:00,2020,7,28,14:00,0,98.35,59,26.8,18,29,10
NORMANDIN,2020-07-28,2020-07-28 15:00,2020,7,28,15:00,0,98.41,60,25.9,17.6,24,19
NORMANDIN,2020-07-28,2020-07-28 16:00,2020,7,28,16:00,0,98.4,56,27,17.4,26,18
NORMANDIN,2020-07-28,2020-07-28 17:00,2020,7,28,17:00,0,98.48,54,25.9,16,28,18
NORMANDIN,2020-07-28,2020-07-28 18:00,2020,7,28,18:00,0,98.54,67,25.7,19.1,29,4
NORMANDIN,2020-07-28,2020-07-28 19:00,2020,7,28,19:00,0,98.63,63,23.2,15.9,31,9
NORMANDIN,2020-07-28,2020-07-28 20:00,2020,7,28,20:00,0,98.72,81,20.4,17.1,10,7
NORMANDIN,2020-07-28,2020-07-28 21:00,2020,7,28,21:00,0,98.72,85,19.7,17.1,8,6
NORMANDIN,2020-07-28,2020-07-28 22:00,2020,7,28,22:00,0.6,98.84,87,19.1,16.8,24,21
NORMANDIN,2020-07-28,2020-07-28 23:00,2020,7,28,23:00,1.1,98.83,95,17.7,16.8,16,11
NORMANDIN,2020-07-29,2020-07-29 0:00,2020,7,29,0:00,0,98.86,97,16.2,15.7,19,6
NORMANDIN,2020-07-29,2020-07-29 1:00,2020,7,29,1:00,0,98.89,98,15.7,15.4,14,8
NORMANDIN,2020-07-29,2020-07-29 2:00,2020,7,29,2:00,0,98.91,99,15.1,14.9,15,7
NORMANDIN,2020-07-29,2020-07-29 3:00,2020,7,29,3:00,0,98.93,98,14.7,14.4,17,5
NORMANDIN,2020-07-29,2020-07-29 4:00,2020,7,29,4:00,0,98.95,98,14.5,14.1,17,2
NORMANDIN,2020-07-29,2020-07-29 5:00,2020,7,29,5:00,0,99.02,99,14.7,14.6,6,2
NORMANDIN,2020-07-29,2020-07-29 6:00,2020,7,29,6:00,0,99.02,99,16,15.8,8,8
NORMANDIN,2020-07-29,2020-07-29 7:00,2020,7,29,7:00,0,99.08,95,17.2,16.3,8,6
NORMANDIN,2020-07-29,2020-07-29 8:00,2020,7,29,8:00,0,99.1,89,18.7,16.9,16,7
NORMANDIN,2020-07-29,2020-07-29 9:00,2020,7,29,9:00,0,99.09,78,20.8,16.9,20,4
NORMANDIN,2020-07-29,2020-07-29 10:00,2020,7,29,10:00,0,99.07,77,21.4,17.2,17,2
NORMANDIN,2020-07-29,2020-07-29 11:00,2020,7,29,11:00,0,99,78,22.1,18.1,9,7
NORMANDIN,2020-07-29,2020-07-29 12:00,2020,7,29,12:00,5.7,99.01,88,17.8,15.8,16,9
NORMANDIN,2020-07-29,2020-07-29 13:00,2020,7,29,13:00,0,99.02,90,18,16.4,19,13
NORMANDIN,2020-07-29,2020-07-29 14:00,2020,7,29,14:00,0,98.97,83,20.6,17.7,17,13
NORMANDIN,2020-07-29,2020-07-29 15:00,2020,7,29,15:00,0,99.01,80,21.3,17.6,17,14
NORMANDIN,2020-07-29,2020-07-29 16:00,2020,7,29,16:00,0,98.99,79,20.8,17.1,13,16
NORMANDIN,2020-07-29,2020-07-29 17:00,2020,7,29,17:00,0,98.99,78,21,17.1,11,16
NORMANDIN,2020-07-29,2020-07-29 18:00,2020,7,29,18:00,3,99.1,95,15.9,15.1,31,18
NORMANDIN,2020-07-29,2020-07-29 19:00,2020,7,29,19:00,6.5,99.04,91,16.4,14.9,6,7
NORMANDIN,2020-07-29,2020-07-29 20:00,2020,7,29,20:00,0,99.07,96,15.8,15.2,24,8
NORMANDIN,2020-07-29,2020-07-29 21:00,2020,7,29,21:00,0,99.06,97,15.2,14.7,29,3
NORMANDIN,2020-07-29,2020-07-29 22:00,2020,7,29,22:00,0,99.08,99,14.4,14.3,36,5
NORMANDIN,2020-07-29,2020-07-29 23:00,2020,7,29,23:00,0,99.09,98,13.6,13.4,34,8
NORMANDIN,2020-07-30,2020-07-30 0:00,2020,7,30,0:00,0,99.09,98,12.7,12.5,0,0
NORMANDIN,2020-07-30,2020-07-30 1:00,2020,7,30,1:00,0,99.09,100,13.9,13.9,30,6
NORMANDIN,2020-07-30,2020-07-30 2:00,2020,7,30,2:00,0,99.11,99,14.6,14.5,30,7
NORMANDIN,2020-07-30,2020-07-30 3:00,2020,7,30,3:00,0,99.09,100,14.7,14.7,33,6
NORMANDIN,2020-07-30,2020-07-30 4:00,2020,7,30,4:00,0,99.1,100,15,15,30,6
NORMANDIN,2020-07-30,2020-07-30 5:00,2020,7,30,5:00,0,99.11,100,15.1,15.1,31,7
NORMANDIN,2020-07-30,2020-07-30 6:00,2020,7,30,6:00,0,99.17,99,15.7,15.6,32,6
NORMANDIN,2020-07-30,2020-07-30 7:00,2020,7,30,7:00,0,99.16,94,16.8,15.9,33,6
NORMANDIN,2020-07-30,2020-07-30 8:00,2020,7,30,8:00,0,99.17,92,17.5,16.2,5,5
NORMANDIN,2020-07-30,2020-07-30 9:00,2020,7,30,9:00,0,99.18,88,18.2,16.3,2,2
NORMANDIN,2020-07-30,2020-07-30 10:00,2020,7,30,10:00,0,99.16,85,18.8,16.4,28,6
NORMANDIN,2020-07-30,2020-07-30 11:00,2020,7,30,11:00,0,99.13,83,19.9,16.8,33,7
NORMANDIN,2020-07-30,2020-07-30 12:00,2020,7,30,12:00,0,99.09,75,21,16.3,2,9
NORMANDIN,2020-07-30,2020-07-30 13:00,2020,7,30,13:00,0,99.05,72,21.9,16.6,4,6
NORMANDIN,2020-07-30,2020-07-30 14:00,2020,7,30,14:00,0,99.04,68,21.8,15.6,32,6
NORMANDIN,2020-07-30,2020-07-30 15:00,2020,7,30,15:00,0,99.07,74,21.8,16.9,34,9
NORMANDIN,2020-07-30,2020-07-30 16:00,2020,7,30,16:00,0,99.09,72,21.4,16.1,35,17
NORMANDIN,2020-07-30,2020-07-30 17:00,2020,7,30,17:00,0,99.13,75,19.9,15.3,1,7
NORMANDIN,2020-07-30,2020-07-30 18:00,2020,7,30,18:00,0,99.15,84,19.6,16.9,32,5
NORMANDIN,2020-07-30,2020-07-30 19:00,2020,7,30,19:00,0,99.15,90,18.4,16.7,32,4
NORMANDIN,2020-07-30,2020-07-30 20:00,2020,7,30,20:00,0,99.18,91,17,15.6,30,8
NORMANDIN,2020-07-30,2020-07-30 21:00,2020,7,30,21:00,0,99.2,94,16.1,15.1,29,8
NORMANDIN,2020-07-30,2020-07-30 22:00,2020,7,30,22:00,0,99.2,95,15.5,14.8,28,3
NORMANDIN,2020-07-30,2020-07-30 23:00,2020,7,30,23:00,0,99.19,97,14.9,14.4,31,4
NORMANDIN,2020-07-31,2020-07-31 0:00,2020,7,31,0:00,0,99.2,97,14.7,14.3,32,7
NORMANDIN,2020-07-31,2020-07-31 1:00,2020,7,31,1:00,0,99.22,98,15.6,15.2,32,5
NORMANDIN,2020-07-31,2020-07-31 2:00,2020,7,31,2:00,0,99.21,96,15.4,14.9,29,6
NORMANDIN,2020-07-31,2020-07-31 3:00,2020,7,31,3:00,0,99.19,98,14.6,14.3,30,7
NORMANDIN,2020-07-31,2020-07-31 4:00,2020,7,31,4:00,0,99.2,99,14.4,14.1,31,9
NORMANDIN,2020-07-31,2020-07-31 5:00,2020,7,31,5:00,0,99.27,98,14.2,14,30,10
NORMANDIN,2020-07-31,2020-07-31 6:00,2020,7,31,6:00,0,99.3,96,15.8,15.1,31,9
NORMANDIN,2020-07-31,2020-07-31 7:00,2020,7,31,7:00,0,99.32,91,17.3,15.8,31,12
NORMANDIN,2020-07-31,2020-07-31 8:00,2020,7,31,8:00,0,99.34,86,19.2,16.8,33,7
NORMANDIN,2020-07-31,2020-07-31 9:00,2020,7,31,9:00,0,99.34,81,20.6,17.2,32,8
NORMANDIN,2020-07-31,2020-07-31 10:00,2020,7,31,10:00,0,99.33,74,22.2,17.3,32,5
NORMANDIN,2020-07-31,2020-07-31 11:00,2020,7,31,11:00,0,99.33,66,23.5,16.7,28,5
NORMANDIN,2020-07-31,2020-07-31 12:00,2020,7,31,12:00,0,99.29,70,22.8,17.1,6,3
NORMANDIN,2020-07-31,2020-07-31 13:00,2020,7,31,13:00,0,99.29,62,24.3,16.6,31,9
NORMANDIN,2020-07-31,2020-07-31 14:00,2020,7,31,14:00,0,99.28,73,21.9,16.8,33,8
NORMANDIN,2020-07-31,2020-07-31 15:00,2020,7,31,15:00,0,99.25,71,24.5,18.8,31,11
NORMANDIN,2020-07-31,2020-07-31 16:00,2020,7,31,16:00,0,99.26,63,24.7,17.1,33,10
NORMANDIN,2020-07-31,2020-07-31 17:00,2020,7,31,17:00,0,99.25,68,23.6,17.4,1,6
NORMANDIN,2020-07-31,2020-07-31 18:00,2020,7,31,18:00,0,99.27,74,24.1,19.2,0,1
NORMANDIN,2020-07-31,2020-07-31 19:00,2020,7,31,19:00,0,99.29,74,23.7,18.8,0,0
NORMANDIN,2020-07-31,2020-07-31 20:00,2020,7,31,20:00,1.9,99.42,84,17.5,14.7,3,34
NORMANDIN,2020-07-31,2020-07-31 21:00,2020,7,31,21:00,3.8,99.37,85,17.9,15.2,30,9
NORMANDIN,2020-07-31,2020-07-31 22:00,2020,7,31,22:00,0,99.34,94,16.8,15.8,28,13
NORMANDIN,2020-07-31,2020-07-31 23:00,2020,7,31,23:00,0,99.37,95,16.4,15.7,32,6
NORMANDIN,2020-08-01,2020-08-01 0:00,2020,8,1,0:00,0,99.38,94,16.7,15.7,4,4
NORMANDIN,2020-08-01,2020-08-01 1:00,2020,8,1,1:00,0,99.4,98,15.5,15.2,0,0
NORMANDIN,2020-08-01,2020-08-01 2:00,2020,8,1,2:00,0,99.4,98,14.2,13.9,25,4
NORMANDIN,2020-08-01,2020-08-01 3:00,2020,8,1,3:00,0,99.43,98,13.9,13.5,0,0
NORMANDIN,2020-08-01,2020-08-01 4:00,2020,8,1,4:00,0,99.46,98,13.2,13,27,5
NORMANDIN,2020-08-01,2020-08-01 5:00,2020,8,1,5:00,0,99.49,97,13,12.6,30,6
NORMANDIN,2020-08-01,2020-08-01 6:00,2020,8,1,6:00,0,99.52,97,16.1,15.6,28,3
NORMANDIN,2020-08-01,2020-08-01 7:00,2020,8,1,7:00,0,99.54,91,18.5,16.9,35,5
NORMANDIN,2020-08-01,2020-08-01 8:00,2020,8,1,8:00,0,99.58,82,20,16.8,35,6
NORMANDIN,2020-08-01,2020-08-01 9:00,2020,8,1,9:00,0,99.59,76,22.1,17.6,34,3
NORMANDIN,2020-08-01,2020-08-01 10:00,2020,8,1,10:00,0,99.58,70,24,18.2,5,3
NORMANDIN,2020-08-01,2020-08-01 11:00,2020,8,1,11:00,0,99.57,60,25.7,17.4,30,1
NORMANDIN,2020-08-01,2020-08-01 12:00,2020,8,1,12:00,0,99.53,55,27.1,17.1,23,2
NORMANDIN,2020-08-01,2020-08-01 13:00,2020,8,1,13:00,0,99.5,46,27.9,15.3,16,4
NORMANDIN,2020-08-01,2020-08-01 14:00,2020,8,1,14:00,0,99.47,46,28.1,15.5,13,7
NORMANDIN,2020-08-01,2020-08-01 15:00,2020,8,1,15:00,0,99.44,50,28.4,17,12,6
NORMANDIN,2020-08-01,2020-08-01 16:00,2020,8,1,16:00,0,99.42,54,28.2,18,15,10
NORMANDIN,2020-08-01,2020-08-01 17:00,2020,8,1,17:00,0,99.4,61,27.5,19.2,14,11
NORMANDIN,2020-08-01,2020-08-01 18:00,2020,8,1,18:00,0,99.39,65,26.4,19.2,17,8
